work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,FT,Software Engineer,218900,USD,218900,US,100,US,M
2025,SE,FT,Software Engineer,190800,USD,190800,US,100,US,M
2025,SE,FT,Software Engineer,202700,USD,202700,US,0,US,M
2025,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2025,SE,FT,Software Engineer,173000,USD,173000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,145000,USD,145000,US,0,US,M
2025,SE,FT,Software Engineer,77200,USD,77200,US,0,US,M
2025,SE,FT,Software Engineer,175800,USD,175800,US,0,US,M
2025,SE,FT,Software Engineer,120000,USD,120000,US,0,US,M
2025,SE,FT,Software Engineer,163000,USD,163000,US,0,US,M
2025,SE,FT,Software Engineer,167200,USD,167200,US,0,US,M
2025,SE,FT,Software Engineer,216000,USD,216000,US,0,US,M
2025,SE,FT,Software Engineer,113378,USD,113378,AU,0,AU,M
2025,SE,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Software Engineer,212300,USD,212300,US,0,US,M
2025,SE,FT,Software Engineer,134400,USD,134400,US,0,US,M
2025,SE,FT,Software Engineer,277500,USD,277500,US,0,US,M
2025,SE,FT,Software Engineer,302000,USD,302000,US,0,US,M
2025,SE,FT,Software Engineer,130700,USD,130700,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,0,US,M
2025,SE,FT,Software Engineer,212800,USD,212800,US,0,US,M
2025,SE,FT,Software Engineer,137259,USD,137259,US,0,US,M
2025,SE,FT,Software Engineer,88200,USD,88200,US,0,US,M
2025,SE,FT,Software Engineer,110500,USD,110500,US,0,US,M
2025,SE,FT,Software Engineer,99500,USD,99500,US,0,US,M
2025,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
2025,SE,FT,Software Engineer,187000,USD,187000,US,100,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,CA,100,CA,M
2025,SE,FT,Software Engineer,207000,USD,207000,US,0,US,M
2025,SE,FT,Software Engineer,391000,USD,391000,US,0,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,328400,USD,328400,US,0,US,M
2025,SE,FT,Software Engineer,155000,USD,155000,US,0,US,M
2025,SE,FT,Software Engineer,226408,USD,226408,US,100,US,M
2025,SE,FT,Software Engineer,133100,USD,133100,US,0,US,M
2025,SE,FT,Software Engineer,120800,USD,120800,US,100,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,122999,GBP,155694,GB,0,GB,M
2025,SE,FT,Software Engineer,130000,GBP,164556,GB,0,GB,M
2025,SE,FT,Software Engineer,246000,USD,246000,US,0,US,M
2025,SE,FT,Software Engineer,184200,USD,184200,US,0,US,M
2025,SE,FT,Software Engineer,333000,USD,333000,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,190486,USD,190486,US,0,US,M
2025,SE,FT,Software Engineer,112500,USD,112500,US,0,US,M
2025,SE,FT,Software Engineer,214000,USD,214000,US,100,US,M
2025,SE,FT,Software Engineer,148000,USD,148000,US,0,US,M
2025,SE,FT,Software Engineer,127300,USD,127300,US,100,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,187000,USD,187000,CA,0,CA,M
2025,SE,FT,Software Engineer,115000,USD,115000,US,0,US,M
2025,SE,FT,Software Engineer,186622,USD,186622,US,0,US,M
2025,SE,FT,Software Engineer,240800,USD,240800,US,0,US,M
2025,SE,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Software Engineer,198800,USD,198800,US,0,US,M
2025,SE,FT,Software Engineer,225400,USD,225400,US,0,US,M
2025,SE,FT,Software Engineer,286000,USD,286000,US,0,US,M
2025,SE,FT,Software Engineer,290000,USD,290000,US,0,US,M
2025,SE,FT,Software Engineer,159000,USD,159000,US,0,US,M
2025,SE,FT,Software Engineer,134000,USD,134000,US,0,US,M
2025,SE,FT,Software Engineer,163350,USD,163350,CA,100,CA,M
2025,SE,FT,Software Engineer,285000,USD,285000,US,0,US,M
2025,SE,FT,Software Engineer,111100,USD,111100,US,0,US,M
2025,SE,FT,Software Engineer,200200,USD,200200,US,0,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,100,US,M
2025,SE,FT,Software Engineer,211000,USD,211000,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,0,US,M
2025,SE,FT,Software Engineer,131500,USD,131500,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Software Engineer,235000,USD,235000,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,124000,USD,124000,US,0,US,M
2025,SE,FT,Software Engineer,153000,USD,153000,US,100,US,M
2025,SE,FT,Software Engineer,119550,USD,119550,CA,0,CA,M
2025,SE,FT,Software Engineer,225000,USD,225000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,100,US,M
2025,SE,FT,Software Engineer,203900,USD,203900,US,0,US,M
2025,SE,FT,Software Engineer,207000,USD,207000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,255651,USD,255651,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,228600,USD,228600,US,100,US,M
2025,SE,FT,Software Engineer,350763,USD,350763,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,136900,USD,136900,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,117000,USD,117000,US,0,US,M
2025,SE,FT,Software Engineer,303000,USD,303000,US,0,US,M
2025,SE,FT,Software Engineer,204500,USD,204500,US,0,US,M
2025,SE,FT,Software Engineer,203000,USD,203000,US,0,US,M
2025,SE,FT,Software Engineer,187000,USD,187000,US,0,US,M
2025,SE,FT,Software Engineer,230700,USD,230700,US,0,US,M
2025,SE,FT,Software Engineer,229500,USD,229500,US,100,US,M
2025,SE,FT,Software Engineer,175800,USD,175800,US,100,US,M
2025,SE,FT,Software Engineer,120000,USD,120000,US,0,US,M
2025,SE,FT,Software Engineer,192050,USD,192050,US,100,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,131500,USD,131500,CA,0,CA,M
2025,SE,FT,Software Engineer,196999,USD,196999,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,214170,USD,214170,US,0,US,M
2025,SE,FT,Software Engineer,111100,USD,111100,US,0,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,260800,USD,260800,US,100,US,M
2025,SE,FT,Software Engineer,249400,USD,249400,US,0,US,M
2025,SE,FT,Software Engineer,211500,USD,211500,US,0,US,M
2025,SE,FT,Software Engineer,203000,CAD,145000,CA,0,CA,M
2025,SE,FT,Software Engineer,234300,USD,234300,US,0,US,M
2025,SE,FT,Software Engineer,170400,USD,170400,US,100,US,M
2025,SE,FT,Software Engineer,186700,USD,186700,US,100,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,100,US,M
2025,SE,FT,Software Engineer,267771,USD,267771,US,0,US,M
2025,SE,FT,Software Engineer,125000,USD,125000,US,0,US,M
2025,SE,FT,Software Engineer,240800,USD,240800,US,0,US,M
2025,SE,FT,Software Engineer,239200,USD,239200,US,0,US,M
2025,SE,FT,Software Engineer,250200,USD,250200,US,0,US,M
2025,SE,FT,Software Engineer,164000,USD,164000,US,0,US,M
2025,SE,FT,Software Engineer,155300,USD,155300,US,0,US,M
2025,SE,FT,Software Engineer,170200,USD,170200,US,0,US,M
2025,SE,FT,Software Engineer,248000,USD,248000,US,0,US,M
2025,SE,FT,Software Engineer,169800,USD,169800,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,221400,USD,221400,US,0,US,M
2025,SE,FT,Software Engineer,390000,GBP,493670,GB,0,GB,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,320000,USD,320000,US,0,US,M
2025,SE,FT,Software Engineer,260200,USD,260200,US,100,US,M
2025,SE,FT,Software Engineer,270000,USD,270000,US,0,US,M
2025,SE,FT,Software Engineer,152200,USD,152200,US,0,US,M
2025,SE,FT,Software Engineer,100000,USD,100000,US,0,US,M
2025,SE,FT,Software Engineer,163600,USD,163600,US,0,US,M
2025,SE,FT,Software Engineer,46485,GBP,58841,GB,0,GB,M
2025,SE,FT,Software Engineer,157360,USD,157360,US,100,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,0,US,M
2025,SE,FT,Software Engineer,208000,USD,208000,US,0,US,M
2025,SE,FT,Software Engineer,172931,USD,172931,US,0,US,M
2025,SE,FT,Software Engineer,284000,USD,284000,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,187600,USD,187600,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,100,US,M
2025,SE,FT,Software Engineer,216000,USD,216000,US,0,US,M
2025,SE,FT,Software Engineer,211180,USD,211180,US,100,US,M
2025,SE,FT,Software Engineer,284000,USD,284000,US,0,US,M
2025,SE,FT,Software Engineer,250800,USD,250800,US,0,US,M
2025,SE,FT,Software Engineer,291000,USD,291000,US,0,US,M
2025,SE,FT,Software Engineer,207000,USD,207000,US,0,US,M
2025,SE,FT,Software Engineer,412937,USD,412937,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,250338,USD,250338,US,100,US,M
2025,SE,FT,Software Engineer,245000,USD,245000,US,100,US,M
2025,SE,FT,Software Engineer,108000,USD,108000,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,171000,CAD,122142,US,100,US,M
2025,SE,FT,Software Engineer,280600,USD,280600,US,0,US,M
2025,SE,FT,Software Engineer,111100,USD,111100,US,0,US,M
2025,SE,FT,Software Engineer,72000,EUR,75789,LT,100,LT,M
2025,SE,FT,Software Engineer,188100,USD,188100,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,125000,USD,125000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,132600,USD,132600,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,0,US,M
2025,SE,FT,Software Engineer,200800,USD,200800,US,0,US,M
2025,SE,FT,Software Engineer,119800,USD,119800,US,0,US,M
2025,SE,FT,Software Engineer,137600,USD,137600,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,175800,USD,175800,US,0,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,110500,USD,110500,US,0,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,0,US,M
2025,SE,FT,Software Engineer,173700,USD,173700,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,89100,USD,89100,US,0,US,M
2025,SE,FT,Software Engineer,245000,USD,245000,US,0,US,M
2025,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2025,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,148505,USD,148505,US,100,US,M
2025,SE,FT,Software Engineer,257200,USD,257200,US,0,US,M
2025,SE,FT,Software Engineer,241900,USD,241900,US,0,US,M
2025,SE,FT,Software Engineer,236500,USD,236500,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,100,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,CA,100,CA,M
2025,SE,FT,Software Engineer,115400,USD,115400,CA,100,CA,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,119800,USD,119800,US,0,US,M
2025,SE,FT,Software Engineer,171400,USD,171400,US,0,US,M
2025,SE,FT,Software Engineer,245000,USD,245000,US,0,US,M
2025,SE,FT,Software Engineer,248000,USD,248000,US,0,US,M
2025,SE,FT,Software Engineer,115000,USD,115000,US,0,US,M
2025,SE,FT,Software Engineer,226550,USD,226550,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,286000,USD,286000,US,0,US,M
2025,SE,FT,Software Engineer,176800,USD,176800,US,100,US,M
2025,SE,FT,Software Engineer,249400,USD,249400,US,0,US,M
2025,SE,FT,Software Engineer,136000,USD,136000,US,100,US,M
2025,SE,FT,Software Engineer,72100,GBP,91265,GB,0,GB,M
2025,SE,FT,Software Engineer,174100,USD,174100,US,0,US,M
2025,SE,FT,Software Engineer,93300,USD,93300,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,243000,USD,243000,US,0,US,M
2025,SE,FT,Software Engineer,163977,USD,163977,US,0,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,207800,USD,207800,US,0,US,M
2025,SE,FT,Software Engineer,139900,USD,139900,US,0,US,M
2025,SE,FT,Software Engineer,186400,USD,186400,US,0,US,M
2025,SE,FT,Software Engineer,146640,USD,146640,US,0,US,M
2025,SE,FT,Software Engineer,106400,USD,106400,US,0,US,M
2025,SE,FT,Software Engineer,238520,USD,238520,US,0,US,M
2025,SE,FT,Software Engineer,208715,USD,208715,US,0,US,M
2025,SE,FT,Software Engineer,182000,USD,182000,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,100,US,M
2025,SE,FT,Software Engineer,206000,USD,206000,US,0,US,M
2025,SE,FT,Software Engineer,136800,USD,136800,US,0,US,M
2025,SE,FT,Software Engineer,100000,USD,100000,US,0,US,M
2025,SE,FT,Software Engineer,213000,USD,213000,US,0,US,M
2025,SE,FT,Software Engineer,222772,USD,222772,US,0,US,M
2025,SE,FT,Software Engineer,260100,USD,260100,US,0,US,M
2025,SE,FT,Software Engineer,235600,CAD,168285,US,100,US,M
2025,SE,FT,Software Engineer,115000,USD,115000,US,0,US,M
2025,SE,FT,Software Engineer,174000,USD,174000,US,0,US,M
2025,SE,FT,Software Engineer,250600,USD,250600,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,281000,USD,281000,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,125000,USD,125000,US,0,US,M
2025,SE,FT,Software Engineer,303050,USD,303050,US,0,US,M
2025,SE,FT,Software Engineer,111600,USD,111600,US,0,US,M
2025,SE,FT,Software Engineer,237000,USD,237000,US,0,US,M
2025,SE,FT,Software Engineer,685000,USD,685000,US,0,US,M
2025,SE,FT,Software Engineer,160704,USD,160704,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,238000,USD,238000,US,0,US,M
2025,SE,FT,Software Engineer,158000,USD,158000,US,100,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,297500,USD,297500,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,0,US,M
2025,SE,FT,Software Engineer,299300,USD,299300,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,240000,USD,240000,US,100,US,M
2025,SE,FT,Software Engineer,143000,USD,143000,US,0,US,M
2025,SE,FT,Software Engineer,261000,USD,261000,US,100,US,M
2025,SE,FT,Software Engineer,117000,USD,117000,US,100,US,M
2025,SE,FT,Software Engineer,220000,USD,220000,US,0,US,M
2025,SE,FT,Software Engineer,170700,USD,170700,US,100,US,M
2025,SE,FT,Software Engineer,225000,USD,225000,US,100,US,M
2025,SE,FT,Software Engineer,291500,USD,291500,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,148000,USD,148000,US,0,US,M
2025,SE,FT,Software Engineer,215000,USD,215000,US,100,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,232870,USD,232870,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,0,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,100,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,220700,USD,220700,US,0,US,M
2025,SE,FT,Software Engineer,273000,USD,273000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Engineer,320000,USD,320000,US,0,US,M
2025,SE,FT,Software Engineer,256000,USD,256000,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,242000,USD,242000,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,100,US,M
2025,SE,FT,Software Engineer,211920,USD,211920,US,100,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,252488,USD,252488,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,264000,USD,264000,US,0,US,M
2025,SE,FT,Software Engineer,98500,USD,98500,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,237100,USD,237100,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,225600,USD,225600,US,0,US,M
2025,SE,FT,Software Engineer,147600,USD,147600,US,0,US,M
2025,SE,FT,Software Engineer,178100,USD,178100,US,0,US,M
2025,SE,FT,Software Engineer,281000,USD,281000,US,0,US,M
2025,SE,FT,Software Engineer,90100,USD,90100,US,0,US,M
2025,SE,FT,Software Engineer,217000,USD,217000,US,0,US,M
2025,SE,FT,Software Engineer,211000,USD,211000,US,0,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,0,US,M
2025,SE,FT,Software Engineer,215800,USD,215800,US,0,US,M
2025,SE,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,SE,FT,Software Engineer,82000,USD,82000,US,0,US,M
2025,SE,FT,Software Engineer,124900,USD,124900,US,0,US,M
2025,SE,FT,Software Engineer,223600,USD,223600,US,0,US,M
2025,SE,FT,Software Engineer,261000,USD,261000,US,0,US,M
2025,SE,FT,Software Engineer,115000,EUR,121052,ES,100,ES,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,257500,USD,257500,US,100,US,M
2025,SE,FT,Software Engineer,210000,USD,210000,US,0,US,M
2025,SE,FT,Software Engineer,405000,USD,405000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Engineer,259200,USD,259200,US,0,US,M
2025,SE,FT,Software Engineer,177567,USD,177567,US,0,US,M
2025,SE,FT,Software Engineer,204900,USD,204900,US,0,US,M
2025,SE,FT,Software Engineer,275000,USD,275000,US,100,US,M
2025,SE,FT,Software Engineer,225000,USD,225000,US,0,US,M
2025,SE,FT,Software Engineer,145900,USD,145900,US,0,US,M
2025,SE,FT,Software Engineer,291000,USD,291000,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Software Engineer,144000,USD,144000,US,0,US,M
2025,SE,FT,Software Engineer,138000,USD,138000,US,0,US,M
2025,SE,FT,Software Engineer,140230,USD,140230,US,0,US,M
2025,SE,FT,Software Engineer,222000,USD,222000,CA,100,CA,M
2025,SE,FT,Software Engineer,215800,USD,215800,US,0,US,M
2025,SE,FT,Software Engineer,223400,USD,223400,US,0,US,M
2025,SE,FT,Software Engineer,141340,USD,141340,US,0,US,M
2025,SE,FT,Software Engineer,120000,USD,120000,US,100,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,149100,USD,149100,US,100,US,M
2025,SE,FT,Software Engineer,228500,USD,228500,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
2025,SE,FT,Software Engineer,349000,USD,349000,US,0,US,M
2025,SE,FT,Software Engineer,138000,USD,138000,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,SE,FT,Software Engineer,162000,GBP,205063,GB,100,GB,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,152000,USD,152000,US,0,US,M
2025,SE,FT,Software Engineer,137600,USD,137600,US,0,US,M
2025,SE,FT,Software Engineer,147000,USD,147000,US,100,US,M
2025,SE,FT,Software Engineer,181000,PLN,44471,PL,0,PL,M
2025,SE,FT,Software Engineer,237100,USD,237100,US,0,US,M
2025,SE,FT,Software Engineer,189000,USD,189000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,Software Engineer,104200,USD,104200,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,162178,USD,162178,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,CA,100,CA,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Software Engineer,233500,USD,233500,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Software Engineer,216000,USD,216000,US,100,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,287500,USD,287500,US,0,US,M
2025,SE,FT,Software Engineer,181440,USD,181440,US,100,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,Software Engineer,276100,USD,276100,US,0,US,M
2025,SE,FT,Software Engineer,181000,USD,181000,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,285000,USD,285000,US,0,US,M
2025,SE,FT,Software Engineer,183000,USD,183000,US,0,US,M
2025,SE,FT,Software Engineer,126000,USD,126000,US,100,US,M
2025,SE,FT,Software Engineer,167200,USD,167200,US,0,US,M
2025,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,202700,USD,202700,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,174518,USD,174518,US,0,US,M
2025,SE,FT,Software Engineer,174000,USD,174000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Engineer,49997,USD,49997,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,272000,USD,272000,US,100,US,M
2025,SE,FT,Software Engineer,293000,USD,293000,US,0,US,M
2025,SE,FT,Software Engineer,196000,USD,196000,US,0,US,M
2025,SE,FT,Software Engineer,70000,USD,70000,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,148000,USD,148000,US,0,US,M
2025,SE,FT,Software Engineer,223600,USD,223600,US,0,US,M
2025,SE,FT,Software Engineer,181000,USD,181000,US,0,US,M
2025,SE,FT,Software Engineer,194740,USD,194740,US,100,US,M
2025,SE,FT,Software Engineer,101250,USD,101250,US,100,US,M
2025,SE,FT,Software Engineer,255000,GBP,322784,GB,0,GB,M
2025,SE,FT,Software Engineer,208000,USD,208000,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,217000,USD,217000,US,100,US,M
2025,SE,FT,Software Engineer,312200,USD,312200,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,239000,USD,239000,US,0,US,M
2025,SE,FT,Software Engineer,160800,USD,160800,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,214000,USD,214000,US,100,US,M
2025,SE,FT,Software Engineer,185000,USD,185000,US,0,US,M
2025,SE,FT,Software Engineer,256000,USD,256000,CA,100,CA,M
2025,SE,FT,Software Engineer,141300,USD,141300,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,143770,USD,143770,US,0,US,M
2025,SE,FT,Software Engineer,324000,USD,324000,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,200034,USD,200034,US,100,US,M
2025,SE,FT,Software Engineer,196000,USD,196000,US,0,US,M
2025,SE,FT,Software Engineer,140000,USD,140000,US,0,US,M
2025,SE,FT,Software Engineer,133900,USD,133900,US,0,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,0,US,M
2025,SE,FT,Software Engineer,303000,USD,303000,US,0,US,M
2025,SE,FT,Software Engineer,148000,USD,148000,CA,0,CA,M
2025,SE,FT,Software Engineer,220000,USD,220000,US,100,US,M
2025,SE,FT,Software Engineer,159000,USD,159000,US,0,US,M
