work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,FT,Software Engineer,220700,USD,220700,US,0,US,M
2025,MI,FT,Data Engineer,134600,USD,134600,US,0,US,M
2025,SE,FT,Data Architect,284887,USD,284887,US,0,US,M
2025,MI,FT,Software Engineer,208000,USD,208000,US,0,US,M
2025,MI,FT,Manager,135000,USD,135000,US,0,US,M
2025,MI,FT,Product Owner,100000,EUR,105263,ES,0,ES,M
2025,SE,FT,Machine Learning Engineer,192890,USD,192890,US,0,US,M
2025,MI,FT,Research Associate,37174,GBP,47055,GB,0,GB,M
2025,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Data Engineer,220700,USD,220700,US,0,US,M
2025,MI,FT,Product Manager,168000,USD,168000,US,0,US,M
2025,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2025,MI,FT,Engineer,125000,USD,125000,US,0,US,M
2025,SE,FT,Software Engineer,202800,USD,202800,US,0,US,M
2025,MI,FT,Postdoctoral Fellow,57800,USD,57800,US,0,US,M
2025,MI,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,EN,FT,Engineer,100000,USD,100000,US,0,US,M
2025,SE,FT,Software Developer,189175,USD,189175,US,0,US,M
2025,MI,FT,Data Engineer,101858,USD,101858,AU,0,AU,M
2025,EN,FT,Analyst,106587,USD,106587,US,0,US,M
2025,EN,FT,Data Analyst,106200,USD,106200,US,0,US,M
2025,SE,FT,Data Architect,160000,USD,160000,US,0,US,M
2025,MI,FT,Data Engineer,58461,USD,58461,US,0,US,M
2025,MI,FT,Research Scientist,360000,USD,360000,US,0,US,M
2025,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M
2025,MI,FT,Manager,218000,USD,218000,US,0,US,M
2025,SE,FT,Software Engineer,255000,GBP,322784,GB,0,GB,M
2025,SE,FT,Data Engineer,178100,USD,178100,US,0,US,M
2025,SE,FT,Engineer,108000,USD,108000,IN,0,IN,M
2025,SE,FT,DevOps Engineer,120000,USD,120000,US,0,US,M
2025,SE,FT,Member of Technical Staff,160000,USD,160000,US,0,US,M
2025,SE,FT,Technical Lead,220000,USD,220000,US,0,US,M
2025,SE,FT,Bioinformatician,44900,GBP,56835,GB,0,GB,M
2025,SE,FT,Data Analyst,50000,GBP,63291,GB,0,GB,M
2025,SE,FT,Data Analyst,115900,USD,115900,US,0,US,M
2025,MI,FT,Manager,118000,USD,118000,US,0,US,M
2025,MI,FT,Engineer,106558,USD,106558,US,0,US,M
2025,SE,FT,Bioinformatics Scientist,80852,USD,80852,US,0,US,M
2025,SE,FT,Research Scientist,299375,USD,299375,US,0,US,M
2025,SE,FT,Machine Learning Engineer,197000,USD,197000,US,0,US,M
2025,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M
2025,SE,FT,Engineer,151300,USD,151300,US,0,US,L
2025,MI,FT,Data Scientist,155995,USD,155995,US,0,US,L
2025,EN,FT,Data Analyst,97000,USD,97000,CA,0,CA,M
2025,EX,FT,Director,154000,USD,154000,US,0,US,M
2025,EN,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,MI,FT,Engineer,150000,USD,150000,US,0,US,M
2025,MI,FT,Data Analyst,45000,GBP,56962,GB,0,GB,M
2025,SE,FT,Architect,99000,USD,99000,US,0,US,M
2025,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,196000,USD,196000,US,0,US,M
2025,SE,FT,Director,212900,USD,212900,US,0,US,M
2025,SE,FT,Software Engineer,109000,USD,109000,US,0,US,M
2025,MI,FT,Manager,155000,USD,155000,US,0,US,M
2025,SE,FT,Analyst,116000,USD,116000,US,0,US,M
2025,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M
2025,MI,PT,Associate,60000,USD,60000,US,0,US,M
2025,EN,FT,Data Analyst,79575,USD,79575,US,0,US,M
2025,SE,FT,Power BI Developer,165300,USD,165300,US,0,US,M
2025,EX,FT,Head of Data,287103,USD,287103,US,0,US,M
2025,SE,FT,Analyst,130000,USD,130000,US,0,US,M
2025,MI,FT,Data Analyst,45574,GBP,57688,GB,0,GB,M
2025,SE,FT,Data Analyst,78700,USD,78700,US,0,US,M
2025,SE,FT,Engineer,160900,USD,160900,US,0,US,M
2025,SE,FT,Solution Engineer,300000,USD,300000,US,0,US,M
2025,EN,FT,Analyst,84450,USD,84450,US,0,US,M
2025,MI,FT,Data Scientist,60000,GBP,75949,GB,0,GB,M
2025,MI,FT,Software Engineer,50000,GBP,63291,GB,0,GB,M
2025,SE,FT,Software Engineer,138500,USD,138500,US,0,US,M
2025,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M
2025,SE,FT,Engineer,281000,USD,281000,US,0,US,M
2025,MI,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2025,MI,FT,Software Engineer,251000,USD,251000,US,0,US,M
2025,SE,FT,Data Lead,108750,USD,108750,US,0,US,M
2025,SE,FT,Analytics Engineer,133000,CAD,95000,CA,0,CA,M
2025,EN,FT,Data Scientist,77600,USD,77600,US,0,US,M
2025,SE,FT,System Engineer,137000,USD,137000,US,0,US,M
2025,MI,FT,Data Analyst,88190,USD,88190,US,0,US,M
2025,EN,FT,Research Engineer,125000,USD,125000,IT,100,IT,M
2025,SE,FT,AI Engineer,194000,USD,194000,US,100,US,M
2025,SE,FT,Engineer,170000,USD,170000,US,100,US,M
2025,EN,FT,Analyst,41440,USD,41440,US,100,US,M
2025,MI,FT,Research Associate,54000,USD,54000,US,100,US,M
2025,SE,FT,Research Scientist,159750,USD,159750,US,100,US,M
2025,SE,FT,Software Engineer,209000,USD,209000,CA,100,CA,M
2025,SE,FT,Engineer,180000,USD,180000,US,100,US,M
2025,MI,FT,Manager,250377,USD,250377,US,100,US,M
2025,SE,FT,AI Engineer,230000,USD,230000,UA,100,UA,M
2025,SE,FT,Data Analyst,68700,USD,68700,US,100,US,M
2025,SE,FT,Software Engineer,136300,USD,136300,US,100,US,M
2025,SE,FT,Engineer,177100,USD,177100,US,100,US,M
2025,SE,FT,AI Engineer,190137,USD,190137,US,100,US,M
2025,SE,FT,Consultant,92300,USD,92300,US,100,US,M
2025,MI,FT,Engineer,115100,USD,115100,US,100,US,M
2025,SE,FT,Machine Learning Engineer,110000,USD,110000,CA,100,CA,M
2025,SE,FT,AI Engineer,89900,USD,89900,US,100,US,M
2025,SE,FT,Software Engineer,115000,EUR,121052,ES,100,ES,M
2025,MI,FT,Analyst,109000,USD,109000,US,100,US,M
2025,MI,FT,Machine Learning Engineer,120000,USD,120000,ES,100,ES,M
2025,MI,FT,Manager,151250,USD,151250,CA,100,CA,M
2025,MI,FT,Data Scientist,154700,USD,154700,US,100,US,M
2025,SE,FT,Engineer,346000,USD,346000,US,100,US,M
2025,MI,FT,QA Tutor Reviewer,24000,USD,24000,CR,100,CR,M
2025,EN,FT,Data Scientist,194180,USD,194180,US,100,US,M
2025,SE,FT,Data Governance Lead,248795,USD,248795,US,100,US,M
2025,SE,FT,Engineer,280600,USD,280600,US,100,US,M
2025,MI,FT,Product Manager,197200,USD,197200,US,100,US,M
2025,SE,FT,Data Analytics Lead,176000,USD,176000,US,100,US,M
2025,SE,FT,Consultant,170640,USD,170640,US,100,US,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,MI,FT,Data Product Owner,224000,USD,224000,US,100,US,M
2025,MI,FT,Data Engineer,175000,USD,175000,US,100,US,M
2025,MI,FT,Data Engineer,137300,USD,137300,US,100,US,M
2025,SE,FT,Analytics Engineer,137000,USD,137000,CA,100,CA,M
2025,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
2025,MI,FT,Analytics Engineer,132700,USD,132700,US,100,US,M
2025,SE,FT,Engineer,60940,EUR,64147,AT,100,AT,M
2025,SE,FT,Data Scientist,184000,USD,184000,US,100,US,M
2025,EN,FT,Data Analyst,73100,USD,73100,CA,100,CA,M
2025,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2025,SE,FT,Data Engineer,136950,USD,136950,CA,100,CA,M
2025,SE,FT,Data Lead,209200,USD,209200,US,100,US,M
2025,SE,FT,Data Engineer,81900,USD,81900,AR,100,AR,M
2025,SE,FT,Software Engineer,286000,USD,286000,US,100,US,M
2025,SE,FT,Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Data Infrastructure Engineer,147000,USD,147000,US,100,US,M
2025,SE,FT,AI Engineer,148000,USD,148000,US,100,US,M
2025,SE,FT,Machine Learning Scientist,150000,USD,150000,US,100,US,M
2025,SE,FT,Data Engineer,136800,USD,136800,US,100,US,M
2025,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2025,MI,FT,Data Analyst,99000,USD,99000,US,100,US,M
2025,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M
2025,MI,FT,AI Engineer,88750,USD,88750,US,100,US,M
2025,SE,FT,Software Engineer,111260,USD,111260,US,100,US,M
2025,SE,FT,Software Engineer,163420,USD,163420,US,100,US,M
2025,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M
2025,SE,FT,Architect,150000,USD,150000,US,100,US,M
2025,MI,FT,Site Reliability Engineer,250000,USD,250000,US,100,US,M
2025,EN,FT,Data Operations Analyst,94800,USD,94800,US,100,US,M
2025,SE,FT,Data Scientist,215400,USD,215400,US,100,US,M
2025,MI,FT,Associate,235300,USD,235300,US,100,US,M
2025,MI,FT,Applied Scientist,134000,USD,134000,US,100,US,M
2025,MI,FT,Data Scientist,720000,USD,720000,US,100,US,M
2025,MI,FT,Product Manager,144000,USD,144000,US,100,US,M
2025,SE,FT,Manager,133800,USD,133800,US,100,US,M
2025,MI,FT,Statistical Programmer,118500,USD,118500,US,100,US,M
2025,MI,FT,Manager,228000,USD,228000,CA,100,CA,M
2025,SE,FT,Backend Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Data Analyst,59000,EUR,62105,ES,100,ES,M
2025,MI,FT,Data Analyst,86000,USD,86000,US,100,US,M
2025,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2025,SE,FT,Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,AI Scientist,195000,USD,195000,US,100,US,M
2025,SE,FT,Manager,182000,USD,182000,US,100,US,M
2025,SE,FT,BI Analyst,150000,USD,150000,US,100,US,M
2025,MI,FT,Consultant,151300,USD,151300,US,100,US,M
2025,SE,FT,Analytics Engineer,87000,USD,87000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
2025,SE,FT,Analytics Engineer,162000,USD,162000,US,100,US,M
2025,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2025,SE,FT,Engineering Manager,200000,USD,200000,US,100,US,M
2025,SE,FT,Software Engineer,185800,USD,185800,US,100,US,M
2025,SE,FT,Data Architect,212220,USD,212220,US,100,US,M
2025,MI,FT,Insight Analyst,100000,USD,100000,US,100,US,M
2025,SE,FT,Business Analyst,102700,USD,102700,US,100,US,M
2025,SE,FT,Solution Architect,103600,USD,103600,US,100,US,M
2025,SE,FT,Data Scientist,139932,USD,139932,US,100,US,M
2025,SE,FT,System Engineer,168300,USD,168300,US,100,US,M
2025,SE,FT,Software Engineer,146000,USD,146000,US,100,US,M
2025,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,Analyst,131747,USD,131747,US,100,US,M
2025,SE,FT,Solutions Architect,190000,USD,190000,US,100,US,M
2025,MI,FT,Software Engineer,130000,USD,130000,US,100,US,M
2025,SE,FT,Data Analyst,107100,USD,107100,CA,100,CA,M
2025,MI,FT,AI Engineer,80000,USD,80000,US,100,US,M
2025,SE,FT,Data Scientist,229000,USD,229000,US,100,US,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Analyst,174700,USD,174700,US,100,US,M
2025,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2025,EN,FT,Consultant,92000,USD,92000,US,100,US,M
2025,SE,FT,AI Scientist,210000,USD,210000,US,100,US,M
2025,MI,FT,Research Analyst,105000,USD,105000,US,100,US,M
2025,SE,FT,Solution Architect,100000,USD,100000,BR,100,BR,M
2025,SE,FT,Software Engineer,158000,USD,158000,CA,100,CA,M
2025,SE,FT,AI Scientist,178900,USD,178900,US,100,US,M
2025,SE,FT,Software Engineer,126279,USD,126279,US,100,US,M
2025,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M
2025,SE,FT,Business Intelligence Analyst,150000,USD,150000,US,100,US,M
2025,MI,FT,Engineer,160000,USD,160000,US,100,US,M
2025,MI,FT,Data Scientist,166810,USD,166810,US,100,US,M
2025,SE,FT,AI Scientist,235000,USD,235000,US,100,US,M
2025,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,AI Engineer,57000,USD,57000,UA,100,UA,M
2025,EX,FT,Director,175000,USD,175000,US,100,US,M
2025,SE,FT,Data Architect,184025,USD,184025,US,100,US,M
2025,MI,FT,Research Scientist,254100,USD,254100,US,100,US,M
2025,SE,FT,Decision Scientist,225000,USD,225000,US,100,US,M
2025,MI,FT,Data Scientist,131000,USD,131000,US,100,US,M
2025,MI,FT,Product Manager,104000,USD,104000,US,100,US,M
2025,SE,FT,Data Engineer,223950,USD,223950,US,100,US,M
2025,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2025,SE,FT,Software Engineer,256000,USD,256000,US,100,US,M
2025,SE,FT,BI Engineer,150000,USD,150000,US,100,US,M
2025,MI,FT,Solutions Engineer,82000,USD,82000,US,100,US,M
2025,SE,FT,Software Engineer,140000,USD,140000,US,100,US,M
2025,MI,FT,Manager,83000,USD,83000,US,100,US,M
2025,MI,FT,Software Engineer,142000,USD,142000,US,100,US,M
2025,MI,FT,Engineer,111717,USD,111717,US,100,US,M
2025,SE,FT,System Engineer,305600,USD,305600,US,100,US,M
2025,SE,FT,Product Designer,170000,USD,170000,US,100,US,M
2025,SE,FT,Manager,360000,USD,360000,US,100,US,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,100,US,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,SE,FT,Engineer,105860,USD,105860,US,100,US,M
2025,EN,FT,Data Analyst,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Analyst,123700,USD,123700,US,100,US,M
2025,EX,FT,AI Engineer,205000,USD,205000,US,100,US,M
2025,MI,FT,Data Engineer,129000,USD,129000,US,100,US,M
2025,SE,FT,BI Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,Analytics Engineer,201000,USD,201000,US,100,US,M
2025,SE,FT,Solutions Architect,72000,GBP,91139,GB,100,GB,M
2025,EN,FT,Analyst,65490,USD,65490,US,100,US,M
2025,MI,FT,Software Engineer,190000,USD,190000,US,100,US,M
2025,SE,FT,Technical Lead,256000,USD,256000,CA,100,CA,M
2025,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2025,SE,FT,Data Engineer,300000,USD,300000,US,100,US,M
2025,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M
2025,SE,FT,Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Software Engineer,289000,USD,289000,US,100,US,M
2025,SE,FT,Software Engineer,310000,USD,310000,CA,100,CA,M
2025,SE,FT,Research Scientist,124300,USD,124300,CA,100,CA,M
2025,SE,FT,Staff Engineer,220000,USD,220000,US,100,US,M
2025,MI,FT,Data Engineer,87940,USD,87940,US,100,US,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,MI,FT,Platform Engineer,269640,USD,269640,US,100,US,M
2025,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2025,MI,FT,Engineer,109000,USD,109000,US,100,US,M
2025,SE,FT,Engineer,168000,USD,168000,US,100,US,M
2025,MI,FT,Associate,70000,USD,70000,US,100,US,L
2025,MI,FT,Data Engineer,64000,USD,64000,US,100,US,M
2025,EN,FT,Data Analyst,78000,USD,78000,US,100,US,M
2025,SE,FT,Software Engineer,160400,USD,160400,US,100,US,M
2025,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
2025,EX,FT,Data Operations,125000,USD,125000,US,100,US,M
2025,SE,FT,Engineer,235000,USD,235000,US,100,US,M
2025,SE,FT,Engineer,177000,USD,177000,US,100,US,M
2025,SE,FT,Architect,190000,USD,190000,US,100,US,M
2025,MI,FT,Product Owner,100000,USD,100000,US,100,US,M
2025,MI,FT,Engineer,122979,USD,122979,US,100,US,M
2025,MI,FT,Associate,166300,USD,166300,US,100,US,M
2025,SE,FT,DevOps Engineer,165000,USD,165000,US,100,US,M
2025,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Data Architect,142800,USD,142800,US,100,US,M
2025,SE,FT,Manager,150000,USD,150000,US,100,US,M
2025,MI,FT,Machine Learning Scientist,170000,USD,170000,US,100,US,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Engineer,109000,USD,109000,US,100,US,M
2025,EN,FT,Data Analyst,222000,USD,222000,US,100,US,M
2025,MI,FT,Software Engineer,144660,USD,144660,US,100,US,M
2025,SE,FT,Platform Engineer,200000,USD,200000,US,100,US,M
2025,SE,FT,Data Analyst,124600,USD,124600,US,100,US,M
2025,SE,FT,Engineer,225000,USD,225000,US,100,US,M
2025,MI,FT,DevOps Engineer,99320,USD,99320,US,100,US,M
2025,MI,FT,Manager,203000,USD,203000,CA,100,CA,M
2025,SE,FT,Associate,160200,USD,160200,US,100,US,M
2025,MI,FT,Manager,110000,USD,110000,US,100,US,M
2025,SE,FT,Analytics Engineer,187000,USD,187000,US,100,US,M
2025,SE,FT,Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Engineer,169340,USD,169340,US,100,US,M
2025,SE,FT,Product Manager,175000,USD,175000,US,100,US,M
2025,MI,FT,Associate,245985,USD,245985,US,100,US,M
2025,EX,FT,Account Executive,100000,USD,100000,US,100,US,M
2025,SE,FT,Software Engineer,215000,USD,215000,US,100,US,M
2025,SE,FT,Software Engineer,220881,USD,220881,US,100,US,M
2025,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,216700,USD,216700,US,100,US,M
2025,MI,FT,Analyst,76900,USD,76900,US,100,US,M
2025,EN,FT,Data Analyst,160000,USD,160000,US,100,US,M
2025,MI,FT,Data Scientist,86110,USD,86110,US,100,US,M
2025,EX,FT,Account Executive,100000,USD,100000,US,100,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,100,US,M
2025,MI,FT,Software Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Software Engineer,160600,USD,160600,US,100,US,M
2025,MI,FT,Data Manager,81600,USD,81600,US,100,US,M
2025,SE,FT,Developer,157320,USD,157320,US,100,US,M
2025,MI,FT,Engineer,130000,USD,130000,US,100,US,M
2025,MI,FT,Data Scientist,164000,USD,164000,US,100,US,M
2025,SE,FT,Data Product Owner,179950,USD,179950,US,100,US,M
2025,SE,FT,Software Engineer,176490,USD,176490,US,100,US,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2025,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
2025,MI,FT,Data Scientist,189175,USD,189175,US,100,US,M
2025,MI,FT,Data Analyst,85000,USD,85000,US,100,US,M
2025,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2025,SE,FT,Data Architect,98124,USD,98124,US,100,US,M
2025,MI,FT,Manager,120000,USD,120000,US,100,US,M
2025,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2025,SE,FT,Software Engineer,206000,USD,206000,US,100,US,M
2025,MI,FT,Analyst,87800,USD,87800,US,100,US,M
2025,SE,FT,Data Engineer,130000,CAD,92857,CA,100,CA,M
2025,SE,FT,Solutions Architect,300800,USD,300800,US,100,US,M
2025,EX,FT,Director,126750,USD,126750,US,100,US,M
2025,MI,FT,Manager,91300,USD,91300,US,100,US,M
2025,SE,FT,Product Manager,170850,USD,170850,US,100,US,M
2025,MI,FT,Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Analytics Engineer,220000,USD,220000,US,100,US,M
2025,SE,FT,Business Intelligence Developer,91200,USD,91200,US,100,US,M
2025,SE,FT,Manager,177375,USD,177375,US,100,US,M
2025,MI,FT,Developer,130000,USD,130000,US,100,US,M
2025,SE,FT,Analyst,80400,USD,80400,US,100,US,M
2025,MI,FT,Analytics Manager,133500,USD,133500,US,100,US,M
2025,SE,FT,Manager,237000,USD,237000,US,100,US,M
2025,MI,FT,Data Engineer,99000,USD,99000,CA,100,CA,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,300000,USD,300000,US,100,US,M
2025,SE,FT,Machine Learning Researcher,110000,USD,110000,US,100,US,M
2025,MI,FT,Data Scientist,100675,USD,100675,US,100,US,M
2025,MI,FT,Research Engineer,110000,USD,110000,US,100,US,M
2025,SE,FT,Machine Learning Researcher,160000,USD,160000,US,100,US,M
2025,EN,FT,Data Management Analyst,91990,USD,91990,US,100,US,M
2025,MI,FT,Data Engineer,89000,USD,89000,US,100,US,M
2025,SE,FT,Software Engineer,176000,USD,176000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2025,MI,FT,Associate,180830,USD,180830,US,100,US,M
2025,EN,FT,Data Specialist,68000,USD,68000,US,100,US,M
2025,SE,FT,Site Reliability Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Engineer,100000,USD,100000,US,100,US,M
2025,SE,FT,Engineer,235000,USD,235000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,262000,USD,262000,US,100,US,M
2025,SE,FT,Manager,112700,USD,112700,US,100,US,M
2025,SE,FT,Data Analyst,59000,EUR,62105,ES,100,ES,M
2025,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,134000,USD,134000,US,100,US,M
2025,MI,FT,Analyst,152405,USD,152405,US,100,US,M
2025,SE,FT,AI Engineer,189500,USD,189500,US,100,US,M
2025,EN,FT,Data Scientist,120000,USD,120000,US,100,US,M
2025,SE,FT,Data Scientist,163000,USD,163000,US,100,US,M
2025,MI,FT,Manager,210000,USD,210000,US,100,US,M
2025,SE,FT,Data Governance Analyst,121000,USD,121000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,251600,USD,251600,US,100,US,M
2025,SE,FT,Data Engineer,100200,USD,100200,AR,100,AR,M
2025,SE,FT,Data Architect,149587,USD,149587,US,100,US,M
2025,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,M
2025,SE,FT,Data Quality Expert,151646,USD,151646,US,100,US,M
2025,MI,FT,Data Infrastructure Engineer,185000,USD,185000,US,100,US,M
2025,SE,FT,Engineer,146900,USD,146900,US,100,US,M
2025,MI,FT,Associate,219700,USD,219700,US,100,US,M
2025,SE,FT,Data Strategist,147000,USD,147000,US,100,US,M
2025,MI,FT,Data Engineer,148492,USD,148492,US,100,US,M
2025,SE,FT,Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Data Scientist,246043,USD,246043,US,100,US,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,SE,FT,Engineer,150000,USD,150000,US,100,US,M
2025,MI,FT,Analyst,90000,USD,90000,US,100,US,M
2025,SE,FT,Manager,215040,USD,215040,US,100,US,M
2025,SE,FT,Manager,195000,USD,195000,US,100,US,M
2025,SE,FT,Data Architect,251456,USD,251456,US,100,US,M
2025,SE,FT,Manager,230000,USD,230000,US,100,US,M
2025,SE,FT,Analytics Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Analyst,40900,USD,40900,GB,100,GB,M
2025,SE,FT,Machine Learning Engineer,142000,USD,142000,CA,100,CA,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Engineer,50000,EUR,52631,ES,100,ES,M
2025,MI,FT,Machine Learning Engineer,176924,USD,176924,US,100,US,M
2025,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,205000,USD,205000,US,100,US,M
2025,SE,FT,BI Analyst,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
2025,MI,FT,Data Engineer,62400,USD,62400,US,100,US,M
2025,SE,FT,Data Scientist,229680,USD,229680,US,100,US,M
2025,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
2025,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,MI,FT,Data Engineer,161000,USD,161000,US,100,US,M
2025,SE,FT,Data Scientist,149084,USD,149084,US,100,US,M
2025,SE,FT,Product Manager,160000,USD,160000,US,100,US,M
2025,SE,FT,Product Manager,190000,USD,190000,US,100,US,M
2025,MI,FT,Engineering Manager,244000,USD,244000,US,100,US,M
2025,MI,FT,AI Developer,170640,USD,170640,US,100,US,M
2025,MI,FT,Engineer,112945,USD,112945,US,100,US,M
2025,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2025,MI,FT,Software Engineer,220000,USD,220000,CA,100,CA,M
2025,SE,FT,Data Architect,89500,USD,89500,US,100,US,M
2025,MI,FT,AI Engineer,181600,USD,181600,US,100,US,M
2025,SE,FT,Machine Learning Researcher,160000,USD,160000,US,100,US,M
2025,SE,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,M
2025,SE,FT,Data Governance,295000,USD,295000,US,100,US,M
2025,SE,FT,Data Product Manager,160000,USD,160000,US,100,US,M
2025,SE,FT,Manager,137000,USD,137000,US,100,US,M
2025,MI,FT,Manager,256900,USD,256900,US,100,US,M
2025,SE,FT,Developer,145000,USD,145000,CA,100,CA,M
2025,SE,FT,BI Analyst,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Product Manager,115000,USD,115000,US,100,US,M
2025,SE,FT,Analyst,120000,USD,120000,US,100,US,M
2025,SE,FT,Solutions Architect,198000,USD,198000,US,100,US,M
2025,SE,FT,Solutions Architect,163500,USD,163500,US,100,US,M
2025,SE,FT,Software Engineer,101000,USD,101000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M
2025,MI,FT,AI Engineer,100000,USD,100000,US,100,US,M
2025,MI,FT,Business Intelligence Engineer,91100,USD,91100,US,100,US,M
2025,SE,FT,Data Analyst,103500,GBP,131012,GB,100,GB,M
2025,SE,FT,Business Intelligence Analyst,110300,USD,110300,US,100,US,M
2025,EX,FT,Account Executive,100000,USD,100000,US,100,US,M
2025,SE,FT,Decision Scientist,150000,USD,150000,US,100,US,M
2025,SE,FT,Manager,195400,USD,195400,US,100,US,M
2025,SE,FT,Developer,144960,USD,144960,US,100,US,M
2025,SE,FT,BI Analyst,110000,USD,110000,US,100,US,M
2025,EX,FT,Head of AI,300000,USD,300000,US,100,US,M
2025,SE,FT,Engineer,255000,USD,255000,US,100,US,M
2025,SE,FT,BI Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,Analyst,120000,USD,120000,US,100,US,M
2025,SE,FT,Software Developer,103711,USD,103711,US,100,US,M
2025,MI,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2025,SE,FT,QA Engineer,360000,BRL,59113,BR,100,BR,M
2025,MI,FT,Software Engineer,176000,USD,176000,US,100,US,M
2025,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M
