work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,MI,FT,Data Integration Specialist,95000,USD,95000,US,100,US,M
2025,SE,FT,Analyst,150000,USD,150000,US,100,US,M
2025,MI,FT,Data Integration Specialist,75000,USD,75000,US,100,US,M
2025,SE,FT,Engineering Manager,214000,USD,214000,CA,100,CA,M
2025,SE,FT,Data Analyst,173000,USD,173000,US,100,US,M
2025,MI,FT,Data Visualization Specialist,56500,USD,56500,US,100,US,M
2025,MI,FT,Consultant,98800,USD,98800,US,100,US,M
2025,SE,FT,Data Engineer,135000,CAD,96428,CA,100,CA,M
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Engineer,93000,USD,93000,US,100,US,M
2025,SE,FT,Consultant,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2025,MI,FT,Solutions Engineer,164000,USD,164000,US,100,US,M
2025,MI,FT,Data Analytics Manager,114234,USD,114234,US,100,US,M
2025,SE,FT,Software Engineer,131500,USD,131500,US,100,US,M
2025,MI,FT,Insight Analyst,115000,USD,115000,US,100,US,M
2025,SE,FT,Director,260000,USD,260000,US,100,US,M
2025,MI,FT,Product Manager,144000,USD,144000,US,100,US,M
2025,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2025,SE,FT,Software Engineer,167000,USD,167000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,161000,USD,161000,US,100,US,M
2025,SE,FT,Backend Engineer,129750,USD,129750,US,100,US,M
2025,SE,FT,Manager,145000,USD,145000,US,100,US,M
2025,EX,FT,Account Executive,120000,USD,120000,US,100,US,M
2025,SE,FT,Product Manager,267100,USD,267100,US,100,US,M
2025,MI,FT,Consultant,104000,USD,104000,US,100,US,M
2025,MI,FT,Analyst,55978,USD,55978,US,100,US,M
2025,SE,FT,Data Scientist,129639,USD,129639,US,100,US,M
2025,SE,FT,Machine Learning Researcher,160000,USD,160000,US,100,US,M
2025,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,Data Analyst,132700,USD,132700,US,100,US,M
2025,SE,FT,Software Engineer,233800,USD,233800,US,100,US,M
2025,EX,FT,AI Solution Director,180000,USD,180000,US,100,US,M
2025,MI,FT,Software Development Engineer,150000,USD,150000,US,100,US,M
2025,MI,FT,Manager,90000,USD,90000,US,100,US,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2025,SE,FT,Software Engineer,140000,USD,140000,CA,100,CA,M
2025,SE,FT,Manager,139000,USD,139000,US,100,US,M
2025,SE,FT,Machine Learning Engineer,237000,USD,237000,US,100,US,M
2025,SE,FT,DevOps Engineer,170000,USD,170000,US,100,US,M
2025,MI,FT,AI Engineer,120000,USD,120000,CA,100,CA,M
2025,SE,FT,BI Analyst,150000,USD,150000,US,100,US,M
2025,SE,FT,Data Engineer,55000,GBP,69620,GB,100,GB,M
2025,SE,FT,Machine Learning Engineer,299260,USD,299260,US,100,US,M
2025,SE,FT,Software Engineer,184475,CAD,131767,CA,100,CA,M
2025,MI,CT,Software Engineer,138000,USD,138000,US,100,US,M
2025,SE,FT,Solutions Architect,264300,USD,264300,US,100,US,M
2025,SE,FT,Data Architect,143100,USD,143100,US,100,US,M
2025,SE,FT,Machine Learning Engineer,335930,USD,335930,US,100,US,M
2025,MI,FT,Analyst,135320,USD,135320,US,100,US,M
2025,SE,FT,Data Manager,180000,USD,180000,US,100,US,M
2025,MI,FT,Engineer,110000,USD,110000,US,100,US,M
2025,SE,FT,Solution Architect,83800,USD,83800,US,100,US,M
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
2025,EN,FT,Analyst,125000,USD,125000,US,100,US,M
2025,MI,FT,Data Engineer,191800,USD,191800,US,100,US,M
2025,MI,FT,Software Engineer,181000,USD,181000,US,100,US,M
2025,SE,FT,Data Manager,180000,USD,180000,US,100,US,M
2025,SE,FT,Manager,140000,USD,140000,US,100,US,M
2025,MI,FT,Data Analyst,61500,USD,61500,US,100,US,M
2025,SE,FT,Machine Learning Engineer,351500,USD,351500,US,100,US,M
2025,MI,FT,Software Engineer,720000,USD,720000,US,100,US,M
2025,MI,FT,Manager,120000,USD,120000,US,100,US,M
2025,SE,FT,Software Engineer,159000,CAD,113571,CA,100,CA,M
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2025,SE,FT,Data Engineer,97000,USD,97000,US,100,US,M
2025,MI,FT,Data Analysis Specialist,130000,USD,130000,US,100,US,M
2025,EN,FT,Engineer,156450,USD,156450,US,100,US,M
2025,SE,FT,Data Engineer,138600,USD,138600,US,100,US,M
2025,SE,FT,Associate,85000,USD,85000,US,100,US,M
2025,SE,FT,Consultant,116334,USD,116334,US,100,US,M
2025,MI,FT,Manager,172000,USD,172000,CA,100,CA,M
2025,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2025,MI,FT,Software Engineer,253000,USD,253000,US,100,US,M
2025,MI,FT,Engineer,202730,USD,202730,US,100,US,M
2025,SE,FT,Engineer,154000,USD,154000,US,100,US,M
2025,SE,FT,Data Scientist,104832,USD,104832,US,100,US,M
2025,MI,FT,Product Manager,197200,USD,197200,US,100,US,M
2025,SE,FT,Data Engineer,129300,USD,129300,US,100,US,M
2025,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
